,time,S_C,I_C,S_N,I_N
1617,2424,103.3084476,71.85862344,163.7767801,411.0561489
1618,2425.5,103.3208276,71.89839741,163.6936941,411.0870809
1619,2427,103.3332137,71.93807888,163.6109539,411.1177535
1620,2428.5,103.3456061,71.97766807,163.5285582,411.1481676
1621,2430,103.3580046,72.01716519,163.4465057,411.1783245
1622,2431.5,103.3704094,72.05657044,163.364795,411.2082252
1623,2433,103.3828203,72.09588403,163.2834249,411.2378708
1624,2434.5,103.3952374,72.13510617,163.202394,411.2672623
1625,2436,103.4076608,72.17423708,163.1217012,411.296401
1626,2437.5,103.4200903,72.21327696,163.041345,411.3252878
1627,2439,103.432526,72.25222601,162.9613241,411.3539239
1628,2440.5,103.4449679,72.29108446,162.8816374,411.3823102
1629,2442,103.457416,72.3298525,162.8022835,411.410448
1630,2443.5,103.4698703,72.36853035,162.7232612,411.4383382
1631,2445,103.4823308,72.40711821,162.6445691,411.4659819
1632,2446.5,103.4947975,72.44561629,162.566206,411.4933802
1633,2448,103.5072704,72.48402481,162.4881707,411.5205341
1634,2449.5,103.5197495,72.52234397,162.4104619,411.5474447
1635,2451,103.5322347,72.56057397,162.3330783,411.574113
1636,2452.5,103.5447262,72.59871503,162.2560187,411.6005401
1637,2454,103.5572238,72.63676736,162.1792818,411.626727
1638,2455.5,103.5697276,72.67473116,162.1028664,411.6526748
1639,2457,103.5822376,72.71260664,162.0267713,411.6783845
1640,2458.5,103.5947537,72.750394,161.9509952,411.7038571
1641,2460,103.607276,72.78809347,161.8755369,411.7290937
1642,2461.5,103.6198045,72.82570523,161.8003951,411.7540952
1643,2463,103.6323391,72.86322951,161.7255687,411.7788627
1644,2464.5,103.6448799,72.90066651,161.6510564,411.8033973
1645,2466,103.6574267,72.93801643,161.576857,411.8276998
1646,2467.5,103.6699798,72.97527948,161.5029693,411.8517714
1647,2469,103.6825389,73.01245587,161.4293921,411.8756131
1648,2470.5,103.6951042,73.04954581,161.3561242,411.8992258
1649,2472,103.7076755,73.08654949,161.2831644,411.9226105
1650,2473.5,103.720253,73.12346714,161.2105115,411.9457683
1651,2475,103.7328366,73.16029895,161.1381643,411.9687001
1652,2476.5,103.7454262,73.19704514,161.0661217,411.991407
1653,2478,103.7580219,73.23370589,160.9943824,412.0138898
1654,2479.5,103.7706237,73.27028144,160.9229452,412.0361497
1655,2481,103.7832315,73.30677196,160.851809,412.0581875
1656,2482.5,103.7958454,73.34317769,160.7809727,412.0800043
1657,2484,103.8084652,73.37949881,160.710435,412.101601
1658,2485.5,103.8210911,73.41573553,160.6401948,412.1229785
1659,2487,103.833723,73.45188807,160.5702509,412.144138
1660,2488.5,103.8463609,73.48795661,160.5006023,412.1650802
1661,2490,103.8590048,73.52394138,160.4312476,412.1858062
1662,2491.5,103.8716547,73.55984256,160.3621858,412.2063169
1663,2493,103.8843105,73.59566038,160.2934158,412.2266133
1664,2494.5,103.8969722,73.63139502,160.2249364,412.2466963
1665,2496,103.9096399,73.6670467,160.1567464,412.2665669
1666,2497.5,103.9223135,73.70261561,160.0888448,412.286226
1667,2499,103.934993,73.73810196,160.0212304,412.3056746
1668,2500.5,103.9476784,73.77350596,159.9539021,412.3249135
1669,2502,103.9603697,73.80882781,159.8868588,412.3439438
1670,2503.5,103.9730668,73.8440677,159.8200993,412.3627663
1671,2505,103.9857697,73.87922585,159.7536225,412.3813819
1672,2506.5,103.9984785,73.91430245,159.6874274,412.3997916
1673,2508,104.0111931,73.9492977,159.6215128,412.4179964
1674,2509.5,104.0239135,73.98421182,159.5558777,412.435997
1675,2511,104.0366397,74.01904499,159.4905208,412.4537945
1676,2512.5,104.0493716,74.05379743,159.4254413,412.4713897
1677,2514,104.0621093,74.08846932,159.3606378,412.4887836
1678,2515.5,104.0748527,74.12306088,159.2961095,412.505977
1679,2517,104.0876018,74.15757231,159.2318551,412.5229708
1680,2518.5,104.1003566,74.1920038,159.1678736,412.539766
1681,2520,104.1131171,74.22635555,159.104164,412.5563634
1682,2521.5,104.1258832,74.26062777,159.0407251,412.5727639
1683,2523,104.138655,74.29482065,158.977556,412.5889684
1684,2524.5,104.1514323,74.32893439,158.9146554,412.6049778
1685,2526,104.1642153,74.3629692,158.8520225,412.620793
1686,2527.5,104.1770039,74.39692527,158.7896561,412.6364148
1687,2529,104.189798,74.4308028,158.7275551,412.6518441
1688,2530.5,104.2025977,74.46460199,158.6657186,412.6670817
1689,2532,104.2154029,74.49832304,158.6041454,412.6821286
1690,2533.5,104.2282136,74.53196614,158.5428346,412.6969856
1691,2535,104.2410298,74.5655315,158.4817851,412.7116536
1692,2536.5,104.2538514,74.5990193,158.4209959,412.7261334
1693,2538,104.2666785,74.63242975,158.3604659,412.7404259
1694,2539.5,104.279511,74.66576305,158.3001941,412.7545318
1695,2541,104.2923489,74.69901939,158.2401795,412.7684522
1696,2542.5,104.3051922,74.73219896,158.1804211,412.7821877
1697,2544,104.3180408,74.76530197,158.1209179,412.7957394
1698,2545.5,104.3308948,74.79832861,158.0616688,412.8091079
1699,2547,104.3437541,74.83127907,158.0026728,412.8222941
1700,2548.5,104.3566186,74.86415356,157.943929,412.8352988
1701,2550,104.3694884,74.89695226,157.8854363,412.848123
1702,2551.5,104.3823635,74.92967536,157.8271938,412.8607674
1703,2553,104.3952438,74.96232308,157.7692004,412.8732327
1704,2554.5,104.4081293,74.99489559,157.7114551,412.88552
1705,2556,104.42102,75.02739309,157.6539571,412.8976299
1706,2557.5,104.4339158,75.05981578,157.5967052,412.9095633
1707,2559,104.4468167,75.09216384,157.5396985,412.9213209
1708,2560.5,104.4597228,75.12443748,157.4829361,412.9329037
1709,2562,104.4726339,75.15663689,157.4264169,412.9443123
1710,2563.5,104.4855501,75.18876225,157.37014,412.9555476
1711,2565,104.4984713,75.22081376,157.3141045,412.9666105
1712,2566.5,104.5113975,75.25279161,157.2583093,412.9775016
1713,2568,104.5243287,75.28469599,157.2027535,412.9882218
1714,2569.5,104.5372649,75.31652709,157.1474362,412.9987718
1715,2571,104.550206,75.34828511,157.0923563,413.0091525
1716,2572.5,104.563152,75.37997024,157.0375131,413.0193647
1717,2574,104.5761029,75.41158266,156.9829054,413.0294091
1718,2575.5,104.5890586,75.44312256,156.9285324,413.0392864
1719,2577,104.6020192,75.47459014,156.8743931,413.0489975
1720,2578.5,104.6149846,75.50598558,156.8204866,413.0585432
1721,2580,104.6279548,75.53730908,156.766812,413.0679241
1722,2581.5,104.6409297,75.56856081,156.7133684,413.0771411
1723,2583,104.6539093,75.59974098,156.6601547,413.086195
1724,2584.5,104.6668937,75.63084976,156.6071701,413.0950864
1725,2586,104.6798827,75.66188735,156.5544137,413.1038162
1726,2587.5,104.6928764,75.69285394,156.5018846,413.1123851
1727,2589,104.7058747,75.7237497,156.4495818,413.1207938
1728,2590.5,104.7188776,75.75457483,156.3975045,413.1290432
1729,2592,104.731885,75.78532951,156.3456516,413.1371338
1730,2593.5,104.744897,75.81601394,156.2940225,413.1450666
1731,2595,104.7579135,75.84662828,156.242616,413.1528421
1732,2596.5,104.7709345,75.87717274,156.1914315,413.1604613
1733,2598,104.78396,75.9076475,156.1404678,413.1679247
1734,2599.5,104.7969899,75.93805273,156.0897243,413.1752331
1735,2601,104.8100241,75.96838863,156.0391999,413.1823873
1736,2602.5,104.8230628,75.99865538,155.9888938,413.189388
1737,2604,104.8361058,76.02885316,155.9388052,413.1962359
1738,2605.5,104.8491532,76.05898216,155.888933,413.2029316
1739,2607,104.8622048,76.08904256,155.8392766,413.209476
1740,2608.5,104.8752607,76.11903454,155.789835,413.2158698
1741,2610,104.8883208,76.14895829,155.7406073,413.2221136
1742,2611.5,104.9013851,76.17881398,155.6915927,413.2282082
1743,2613,104.9144536,76.2086018,155.6427903,413.2341542
1744,2614.5,104.9275263,76.23832193,155.5941993,413.2399524
1745,2616,104.9406031,76.26797455,155.5458188,413.2456035
1746,2617.5,104.9536839,76.29755985,155.497648,413.2511082
1747,2619,104.9667689,76.32707799,155.449686,413.2564671
1748,2620.5,104.9798578,76.35652917,155.401932,413.261681
1749,2622,104.9929508,76.38591356,155.3543851,413.2667505
1750,2623.5,105.0060478,76.41523134,155.3070445,413.2716764
1751,2625,105.0191486,76.4444827,155.2599094,413.2764593
1752,2626.5,105.0322534,76.4736678,155.2129789,413.2810999
1753,2628,105.0453621,76.50278683,155.1662522,413.2855988
1754,2629.5,105.0584747,76.53183996,155.1197285,413.2899568
1755,2631,105.0715911,76.56082738,155.073407,413.2941746
1756,2632.5,105.0847112,76.58974926,155.0272868,413.2982527
1757,2634,105.0978352,76.61860578,154.9813672,413.3021919
1758,2635.5,105.1109629,76.64739711,154.9356472,413.3059928
1759,2637,105.1240943,76.67612343,154.8901262,413.3096561
1760,2638.5,105.1372293,76.70478491,154.8448033,413.3131825
1761,2640,105.150368,76.73338174,154.7996777,413.3165726
1762,2641.5,105.1635104,76.76191408,154.7547485,413.319827
1763,2643,105.1766563,76.79038211,154.7100151,413.3229465
1764,2644.5,105.1898058,76.81878601,154.6654766,413.3259316
1765,2646,105.2029588,76.84712595,154.6211322,413.328783
1766,2647.5,105.2161153,76.87540211,154.5769812,413.3315014
1767,2649,105.2292752,76.90361465,154.5330227,413.3340874
1768,2650.5,105.2424386,76.93176375,154.4892559,413.3365417
1769,2652,105.2556054,76.95984958,154.4456802,413.3388648
1770,2653.5,105.2687756,76.98787232,154.4022946,413.3410574
1771,2655,105.2819491,77.01583213,154.3590985,413.3431202
1772,2656.5,105.295126,77.04372919,154.3160911,413.3450537
1773,2658,105.3083061,77.07156368,154.2732715,413.3468587
1774,2659.5,105.3214895,77.09933575,154.2306391,413.3485357
1775,2661,105.334676,77.12704558,154.1881931,413.3500853
1776,2662.5,105.3478658,77.15469334,154.1459326,413.3515082
1777,2664,105.3610588,77.18227921,154.1038571,413.352805
1778,2665.5,105.3742548,77.20980334,154.0619656,413.3539762
1779,2667,105.387454,77.23726591,154.0202575,413.3550226
1780,2668.5,105.4006562,77.26466709,153.978732,413.3559447
1781,2670,105.4138614,77.29200705,153.9373883,413.3567432
1782,2671.5,105.4270697,77.31928595,153.8962258,413.3574185
1783,2673,105.4402809,77.34650396,153.8552437,413.3579714
1784,2674.5,105.4534951,77.37366125,153.8144412,413.3584025
1785,2676,105.4667121,77.40075798,153.7738176,413.3587123
1786,2677.5,105.4799321,77.42779433,153.7333722,413.3589014
1787,2679,105.4931549,77.45477045,153.6931043,413.3589704
1788,2680.5,105.5063805,77.48168652,153.6530131,413.3589199
1789,2682,105.5196089,77.5085427,153.6130979,413.3587506
1790,2683.5,105.53284,77.53533914,153.5733579,413.3584629
1791,2685,105.5460739,77.56207603,153.5337926,413.3580575
1792,2686.5,105.5593104,77.58875352,153.4944011,413.3575349
1793,2688,105.5725496,77.61537178,153.4551828,413.3568958
1794,2689.5,105.5857915,77.64193096,153.4161369,413.3561407
1795,2691,105.5990359,77.66843124,153.3772627,413.3552702
1796,2692.5,105.6122829,77.69487278,153.3385596,413.3542848
1797,2694,105.6255324,77.72125573,153.3000268,413.3531851
1798,2695.5,105.6387844,77.74758026,153.2616636,413.3519718
1799,2697,105.6520389,77.77384654,153.2234694,413.3506452
1800,2698.5,105.6652958,77.80005471,153.1854434,413.3492061
1801,2700,105.6785551,77.82620495,153.1475849,413.347655
1802,2701.5,105.6918168,77.85229742,153.1098934,413.3459924
1803,2703,105.7050808,77.87833227,153.072368,413.3442189
1804,2704.5,105.7183471,77.90430966,153.0350081,413.3423351
1805,2706,105.7316157,77.93022976,152.9978131,413.3403414
1806,2707.5,105.7448866,77.95609271,152.9607822,413.3382385
1807,2709,105.7581596,77.98189869,152.9239147,413.3360269
1808,2710.5,105.7714349,78.00764785,152.8872101,413.3337072
1809,2712,105.7847123,78.03334035,152.8506676,413.3312798
1810,2713.5,105.7979918,78.05897634,152.8142866,413.3287453
1811,2715,105.8112734,78.08455599,152.7780664,413.3261043
1812,2716.5,105.824557,78.11007944,152.7420063,413.3233572
1813,2718,105.8378427,78.13554686,152.7061057,413.3205047
1814,2719.5,105.8511303,78.16095839,152.670364,413.3175473
1815,2721,105.86442,78.18631421,152.6347804,413.3144855
1816,2722.5,105.8777115,78.21161446,152.5993543,413.3113197
1817,2724,105.8910049,78.23685929,152.5640851,413.3080506
1818,2725.5,105.9043002,78.26204887,152.5289722,413.3046787
1819,2727,105.9175974,78.28718334,152.4940148,413.3012045
1820,2728.5,105.9308963,78.31226286,152.4592124,413.2976284
1821,2730,105.944197,78.33728758,152.4245643,413.2939511
1822,2731.5,105.9574994,78.36225766,152.3900699,413.290173
1823,2733,105.9708035,78.38717325,152.3557285,413.2862947
1824,2734.5,105.9841094,78.4120345,152.3215395,413.2823166
1825,2736,105.9974168,78.43684156,152.2875023,413.2782393
1826,2737.5,106.0107259,78.46159459,152.2536163,413.2740632
1827,2739,106.0240365,78.48629373,152.2198808,413.269789
1828,2740.5,106.0373487,78.51093914,152.1862952,413.265417
1829,2742,106.0506624,78.53553097,152.1528589,413.2609478
1830,2743.5,106.0639775,78.56006936,152.1195713,413.2563818
1831,2745,106.0772941,78.58455447,152.0864317,413.2517196
1832,2746.5,106.0906122,78.60898644,152.0534396,413.2469617
1833,2748,106.1039316,78.63336543,152.0205944,413.2421086
1834,2749.5,106.1172524,78.65769158,151.9878954,413.2371607
1835,2751,106.1305745,78.68196505,151.955342,413.2321185
1836,2752.5,106.1438979,78.70618597,151.9229336,413.2269825
1837,2754,106.1572225,78.7303545,151.8906697,413.2217533
1838,2755.5,106.1705484,78.75447078,151.8585496,413.2164312
1839,2757,106.1838755,78.77853497,151.8265727,413.2110168
1840,2758.5,106.1972038,78.8025472,151.7947385,413.2055105
1841,2760,106.2105331,78.82650762,151.7630464,413.1999129
1842,2761.5,106.2238636,78.85041639,151.7314957,413.1942243
1843,2763,106.2371952,78.87427363,151.7000859,413.1884453
1844,2764.5,106.2505278,78.89807951,151.6688164,413.1825763
1845,2766,106.2638614,78.92183416,151.6376866,413.1766179
1846,2767.5,106.277196,78.94553772,151.6066959,413.1705704
1847,2769,106.2905315,78.96919035,151.5758439,413.1644343
1848,2770.5,106.303868,78.99279218,151.5451298,413.1582101
1849,2772,106.3172053,79.01634336,151.5145531,413.1518983
1850,2773.5,106.3305435,79.03984402,151.4841133,413.1454992
1851,2775,106.3438825,79.06329432,151.4538097,413.1390135
1852,2776.5,106.3572223,79.0866944,151.4236419,413.1324414
1853,2778,106.3705628,79.11004439,151.3936092,413.1257835
1854,2779.5,106.3839041,79.13334443,151.3637112,413.1190403
1855,2781,106.3972461,79.15659468,151.3339471,413.1122121
1856,2782.5,106.4105887,79.17979526,151.3043166,413.1052995
1857,2784,106.423932,79.20294632,151.2748189,413.0983028
1858,2785.5,106.4372759,79.226048,151.2454536,413.0912225
1859,2787,106.4506203,79.24910043,151.2162202,413.084059
1860,2788.5,106.4639653,79.27210376,151.187118,413.0768129
1861,2790,106.4773109,79.29505813,151.1581466,413.0694844
1862,2791.5,106.4906568,79.31796367,151.1293053,413.0620742
1863,2793,106.5040033,79.34082052,151.1005937,413.0545825
1864,2794.5,106.5173501,79.36362881,151.0720112,413.0470098
1865,2796,106.5306974,79.3863887,151.0435573,413.0393567
1866,2797.5,106.544045,79.4091003,151.0152313,413.0316233
1867,2799,106.5573929,79.43176377,150.9870329,413.0238103
1868,2800.5,106.5707412,79.45437922,150.9589615,413.0159181
1869,2802,106.5840897,79.47694681,150.9310165,413.007947
1870,2803.5,106.5974384,79.49946667,150.9031975,412.9998975
1871,2805,106.6107873,79.52193892,150.8755038,412.9917699
1872,2806.5,106.6241365,79.54436371,150.847935,412.9835648
1873,2808,106.6374857,79.56674117,150.8204905,412.9752826
1874,2809.5,106.6508351,79.58907143,150.7931699,412.9669236
1875,2811,106.6641846,79.61135463,150.7659726,412.9584882
1876,2812.5,106.6775341,79.6335909,150.7388981,412.9499769
1877,2814,106.6908836,79.65578037,150.7119459,412.9413901
1878,2815.5,106.7042331,79.67792318,150.6851155,412.9327282
1879,2817,106.7175826,79.70001945,150.6584063,412.9239916
1880,2818.5,106.7309321,79.72206933,150.6318179,412.9151807
1881,2820,106.7442814,79.74407293,150.6053498,412.9062958
1882,2821.5,106.7576306,79.76603039,150.5790015,412.8973375
1883,2823,106.7709797,79.78794185,150.5527724,412.8883061
1884,2824.5,106.7843285,79.80980743,150.5266621,412.879202
1885,2826,106.7976772,79.83162726,150.50067,412.8700255
1886,2827.5,106.8110256,79.85340147,150.4747958,412.8607772
1887,2829,106.8243737,79.8751302,150.4490388,412.8514573
1888,2830.5,106.8377216,79.89681356,150.4233986,412.8420663
1889,2832,106.8510691,79.91845169,150.3978747,412.8326046
1890,2833.5,106.8644162,79.94004472,150.3724666,412.8230725
1891,2835,106.8777629,79.96159277,150.3471739,412.8134704
1892,2836.5,106.8911092,79.98309598,150.321996,412.8037987
1893,2838,106.9044551,80.00455446,150.2969325,412.7940579
1894,2839.5,106.9178005,80.02596835,150.2719829,412.7842482
1895,2841,106.9311454,80.04733777,150.2471468,412.7743701
1896,2842.5,106.9444897,80.06866285,150.2224236,412.7644239
1897,2844,106.9578335,80.08994371,150.1978128,412.75441
1898,2845.5,106.9711767,80.11118048,150.1733141,412.7443288
1899,2847,106.9845192,80.13237329,150.1489269,412.7341807
1900,2848.5,106.9978611,80.15352225,150.1246507,412.7239659
1901,2850,107.0112023,80.1746275,150.1004852,412.713685
1902,2851.5,107.0245428,80.19568915,150.0764298,412.7033382
1903,2853,107.0378826,80.21670734,150.0524841,412.692926
1904,2854.5,107.0512216,80.23768217,150.0286476,412.6824487
1905,2856,107.0645597,80.25861379,150.0049199,412.6719066
1906,2857.5,107.0778971,80.2795023,149.9813004,412.6613002
1907,2859,107.0912336,80.30034784,149.9577889,412.6506297
1908,2860.5,107.1045692,80.32115052,149.9343847,412.6398955
1909,2862,107.1179039,80.34191046,149.9110875,412.6290981
1910,2863.5,107.1312377,80.36262779,149.8878968,412.6182377
1911,2865,107.1445705,80.38330263,149.8648122,412.6073147
1912,2866.5,107.1579023,80.40393509,149.8418331,412.5963295
1913,2868,107.1712331,80.4245253,149.8189593,412.5852824
1914,2869.5,107.1845628,80.44507338,149.7961901,412.5741737
1915,2871,107.1978914,80.46557945,149.7735253,412.5630038
1916,2872.5,107.211219,80.48604362,149.7509643,412.5517731
1917,2874,107.2245454,80.50646602,149.7285067,412.5404819
