"","Control","Infection","IC","IN"
"311",0.515304710431149,0.695401110276164,0.3003934931739,0.395007617102264
"312",0.51582466031059,0.695194165050524,0.300659267901061,0.394534897149463
"313",0.516348122341416,0.694985821953649,0.300926748765665,0.394059073187985
"314",0.516875116401578,0.694776073073999,0.301195944072809,0.39358012900119
"315",0.517405662444983,0.694564910469659,0.301466862138548,0.393098048331111
"316",0.51793978050088,0.694352326168814,0.301739511289267,0.392612814879547
"317",0.518477490672987,0.694138312169957,0.302013899860869,0.392124412309089
"318",0.519018813138738,0.693922860442285,0.302290036198041,0.391632824244244
"319",0.51956376814841,0.693705962926009,0.302567928653452,0.391138034272557
"320",0.520112376024207,0.693487611532662,0.302847585586913,0.390640025945749
"321",0.52066465715939,0.693267798145526,0.303129015364578,0.390138782780947
"322",0.521220632017304,0.69304651461998,0.303412226358084,0.389634288261895
"323",0.521780321130408,0.692823752783918,0.303697226943683,0.389126525840235
"324",0.522343745099228,0.692599504438123,0.30398402550133,0.388615478936793
"325",0.5229109245913,0.692373761356693,0.304272630413774,0.388101130942919
"326",0.523481880340108,0.692146515287519,0.30456305006564,0.38758346522188
"327",0.524056633143899,0.691917757952681,0.304855292842437,0.387062465110244
"328",0.524635203864531,0.691687481048934,0.30514936712959,0.386538113919345
"329",0.525217613426297,0.691455676248245,0.305445281311463,0.386010394936781
"330",0.525803882814587,0.691222335198178,0.305743043770268,0.38547929142791
"331",0.526394033074681,0.690987449522522,0.306042662885077,0.384944786637446
"332",0.526988085310354,0.690751010821748,0.306344147030704,0.384406863791045
"333",0.527586060682551,0.690513010673618,0.306647504576647,0.383865506096971
"334",0.528187980407906,0.690273440633672,0.306952743885914,0.383320696747758
"335",0.527968386109638,0.690360841349414,0.306841399360527,0.383519441988887
"336",0.527714170939089,0.690462021516778,0.306712480549329,0.383749540967449
"337",0.527459033572126,0.690563568727513,0.306583072611981,0.383980496115532
"338",0.527202970605048,0.690665484336301,0.306453173594104,0.384212310742196
"339",0.526945978612627,0.690767769706419,0.306322781528524,0.384444988177895
"340",0.526688054147907,0.690870426209787,0.306191894435142,0.384678531774646
"341",0.526429193742021,0.69097345522706,0.30606051032083,0.38491294490623
"342",0.526169393903989,0.691076858147676,0.305928627179303,0.385148230968373
"343",0.525908651120518,0.691180636369936,0.305796242990999,0.385384393378937
"344",0.52564696185583,0.691284791301152,0.305663355722987,0.385621435578165
"345",0.525384322551432,0.691389324357635,0.305529963328814,0.385859361028821
"346",0.525120729625926,0.691494236964809,0.305396063748395,0.386098173216414
"347",0.524856179474802,0.691599530557287,0.305261654907889,0.386337875649398
"348",0.524590668470247,0.691705206579011,0.305126734719593,0.386578471859418
"349",0.524324192960906,0.691811266483209,0.304991301081775,0.386819965401434
"350",0.524056749271713,0.691917711732652,0.304855351878606,0.387062359854046
"351",0.523788333703629,0.692024543799543,0.304718884979961,0.387305658819582
"352",0.523518942533473,0.69213176416578,0.304581898241358,0.387549865924422
"353",0.523248572013665,0.692239374322901,0.304444389503769,0.387794984819133
"354",0.522977218372048,0.69234737577231,0.304306356593541,0.388041019178769
"355",0.522704877811623,0.692455770025229,0.304167797322213,0.388287972703016
"356",0.522431546510342,0.692564558602847,0.304028709486401,0.388535849116446
"357",0.522157220620898,0.692673743036454,0.303889090867677,0.388784652168777
"358",0.521881896270469,0.692783324867471,0.303748939232405,0.389034385635065
"359",0.521605569560507,0.692893305647586,0.303608252331623,0.389285053315963
"360",0.521328236566463,0.693003686938725,0.303467027900852,0.389536659037873
"361",0.521049893337618,0.693114470313381,0.303325263660038,0.389789206653343
"362",0.520770535896791,0.693225657354524,0.30318295731334,0.390042700041184
"363",0.520490160240087,0.693337249655674,0.303040106548979,0.390297143106695
"364",0.520208762336714,0.693449248821207,0.302896709039158,0.390552539782049
"365",0.519926338128664,0.693561656466207,0.302752762439829,0.390808894026378
"366",0.5196428835305,0.693674474216707,0.302608264390589,0.391066209826118
"367",0.519358394429107,0.693787703709794,0.302463212514529,0.391324491195265
"368",0.519072866683418,0.693901346593655,0.302317604418059,0.391583742175596
"369",0.518786296124153,0.694015404527688,0.302171437690753,0.391843966836935
"370",0.51849867855358,0.694129879182656,0.302024709905209,0.392105169277447
"371",0.518210009745213,0.6942447722407,0.301877418616856,0.392367353623845
"372",0.517920285443589,0.694360085395578,0.301729561363836,0.392630524031742
"373",0.51762950136396,0.694475820352663,0.301581135666803,0.39289468468586
"374",0.517337653192017,0.694591978829031,0.301432139028752,0.393159839800279
"375",0.517044736583665,0.694708562553767,0.30128256893491,0.393425993618857
"376",0.516750747164664,0.694825573267805,0.301132422852483,0.393693150415323
"377",0.516455680530401,0.694943012724219,0.300981698230537,0.393961314493682
"378",0.516159532245591,0.695060882688318,0.300830392499822,0.394230490188496
"379",0.51586229784398,0.695179184937734,0.300678503072585,0.39450068186515
"380",0.515563972828037,0.695297921262475,0.300526027342367,0.394771893920108
"381",0.515264552668694,0.695417093465197,0.300372962683881,0.395044130781316
"382",0.514964032805011,0.695536703361188,0.300219306452778,0.395317396908411
"383",0.514662408643888,0.695656752778554,0.300065055985487,0.395591696793067
"384",0.514359675559748,0.695777243558304,0.299910208599016,0.395867034959288
"385",0.51405582889424,0.695898177554543,0.299754761590783,0.39614341596376
"386",0.513750863955901,0.696019556634484,0.299598712238391,0.396420844396093
"387",0.513444776019851,0.696141382678657,0.299442057799459,0.396699324879198
"388",0.513137560327491,0.696263657581103,0.299284795511447,0.396978862069656
"389",0.512829212086124,0.696386383249299,0.299126922591393,0.397259460657906
"390",0.512519726468678,0.696509561604512,0.298968436235784,0.397541125368728
"391",0.51220909861333,0.696633194581758,0.298809333620293,0.397823860961465
"392",0.511897323623206,0.696757284130086,0.298649611899627,0.398107672230459
"393",0.51158439656599,0.696881832212531,0.298489268207258,0.398392564005273
"394",0.511270312473639,0.697006840806496,0.298328299655287,0.398678541151209
"395",0.510955066341984,0.6971323119037,0.298166703334174,0.398965608569525
"396",0.510638653130375,0.697258247510311,0.298004476312519,0.399253771197792
